us_state,county,year_end,days_with_aqi,good_days,moderate_days,unhealthy_sensitive_days,unhealthy_days,very_unhealthy_days,hazardous_days,max_aqi,ninetieth_percentile_aqi,median_aqi,days_co,days_no2,days_ozone,days_so2,days_pm2,days_pm10
IN,Madison,12/31/2017,365,279,85,1,0,0,0,105,57,41,0,0,162,0,203,0
IN,Marion,12/31/2017,365,219,142,4,0,0,0,122,67,47,0,3,128,0,234,0
IN,Monroe,12/31/2017,341,316,25,0,0,0,0,61,46,27,0,0,0,0,341,0
IN,Morgan,12/31/2017,360,342,16,2,0,0,0,114,45,32,0,0,226,134,0,0
IN,Perry,12/31/2017,243,212,30,1,0,0,0,101,54,40,0,0,243,0,0,0
IN,Pike,12/31/2017,365,365,0,0,0,0,0,43,9,1,0,0,0,365,0,0
IN,Porter,12/31/2017,365,283,73,9,0,0,0,136,62,41,0,0,197,22,127,19
IN,Posey,12/31/2017,229,189,38,2,0,0,0,126,58,42,0,0,229,0,0,0
IN,Shelby,12/31/2017,243,209,33,1,0,0,0,108,58,41,0,0,243,0,0,0
IN,Spencer,12/31/2017,118,94,24,0,0,0,0,67,57,32,0,0,0,0,118,0
IN,St. Joseph,12/31/2017,365,273,88,4,0,0,0,133,61,40,0,20,239,0,106,0
IN,Sullivan,12/31/2017,264,226,38,0,0,0,0,65,52,32,0,0,0,0,264,0
IN,Tippecanoe,12/31/2017,350,283,67,0,0,0,0,81,56,36,0,0,0,0,350,0
IN,Vanderburgh,12/31/2017,365,283,80,2,0,0,0,115,59,42,0,2,220,0,143,0
IN,Vigo,12/31/2017,365,239,124,2,0,0,0,105,63,44,0,0,172,0,193,0
IN,Wabash,12/31/2017,332,302,29,1,0,0,0,105,50,35,0,0,332,0,0,0
IN,Warrick,12/31/2017,245,212,30,3,0,0,0,112,58,42,0,0,245,0,0,0
IN,Whitley,12/31/2017,350,291,59,0,0,0,0,85,54,33,0,0,0,0,350,0
IA,Black Hawk,12/31/2017,363,239,124,0,0,0,0,82,61,45,0,0,0,0,363,0
IA,Bremer,12/31/2017,241,224,17,0,0,0,0,93,49,36,0,0,241,0,0,0
IA,Cerro Gordo,12/31/2017,233,231,2,0,0,0,0,65,31,15,0,0,0,0,0,233
IA,Clinton,12/31/2017,365,156,209,0,0,0,0,93,68,52,0,0,48,1,316,0
IA,Delaware,12/31/2017,54,52,2,0,0,0,0,66,43,22,0,0,0,0,51,3
IA,Harrison,12/31/2017,244,207,37,0,0,0,0,87,58,39,0,0,244,0,0,0
IA,Johnson,12/31/2017,364,294,70,0,0,0,0,80,56,33,0,0,0,0,361,3
IA,Lee,12/31/2017,111,98,13,0,0,0,0,66,52,32,0,0,0,0,111,0
IA,Linn,12/31/2017,365,280,85,0,0,0,0,100,61,40,0,0,163,19,181,2
IA,Montgomery,12/31/2017,364,288,76,0,0,0,0,84,56,40,0,0,185,0,178,1
IA,Muscatine,12/31/2017,365,267,98,0,0,0,0,77,60,38,0,0,0,8,353,4
IA,Palo Alto,12/31/2017,365,279,85,1,0,0,0,115,58,40,0,0,116,0,249,0
IA,Polk,12/31/2017,365,293,71,1,0,0,0,135,58,40,0,4,215,0,146,0
IA,Pottawattamie,12/31/2017,127,108,19,0,0,0,0,71,56,32,0,0,0,0,123,4
IA,Scott,12/31/2017,365,176,188,1,0,0,0,103,70,51,0,0,63,0,208,94
IA,Van Buren,12/31/2017,365,274,91,0,0,0,0,82,57,41,0,1,148,0,216,0
IA,Warren,12/31/2017,105,91,14,0,0,0,0,67,51,39,0,0,105,0,0,0
IA,Woodbury,12/31/2017,236,225,11,0,0,0,0,68,45,9,0,0,0,114,114,8
KS,Chase,12/31/2017,118,116,2,0,0,0,0,60,41,21,0,0,0,0,118,0
KS,Ford,12/31/2017,364,360,2,1,1,0,0,187,30,16,0,0,0,0,0,364
KS,Johnson,12/31/2017,364,324,40,0,0,0,0,100,51,38,0,0,284,0,80,0
KS,Leavenworth,12/31/2017,361,340,21,0,0,0,0,74,47,34,0,0,361,0,0,0
KS,Neosho,12/31/2017,365,325,40,0,0,0,0,77,52,37,0,0,311,0,44,10
KS,Sedgwick,12/31/2017,365,275,90,0,0,0,0,100,59,43,0,7,213,0,56,89
KS,Shawnee,12/31/2017,361,299,62,0,0,0,0,93,58,39,0,0,233,0,126,2
KS,Sherman,12/31/2017,232,228,4,0,0,0,0,60,31,15,0,0,0,0,0,232
KS,Sumner,12/31/2017,365,318,47,0,0,0,0,97,52,38,0,1,336,0,28,0
KS,Trego,12/31/2017,365,343,22,0,0,0,0,84,47,35,0,0,332,0,32,1
KS,Wyandotte,12/31/2017,362,256,105,1,0,0,0,101,61,43,0,6,177,0,179,0
KY,Bell,12/31/2017,263,243,20,0,0,0,0,80,49,39,0,0,234,0,29,0
KY,Boone,12/31/2017,223,208,15,0,0,0,0,97,47,38,0,0,223,0,0,0
KY,Boyd,12/31/2017,365,297,68,0,0,0,0,87,55,40,0,2,152,0,211,0
KY,Bullitt,12/31/2017,233,208,25,0,0,0,0,97,51,39,0,0,233,0,0,0
KY,Campbell,12/31/2017,362,253,107,2,0,0,0,115,61,42,0,1,117,0,244,0
KY,Carter,12/31/2017,285,270,15,0,0,0,0,77,48,36,0,0,229,0,55,1
KY,Christian,12/31/2017,280,250,30,0,0,0,0,71,51,40,0,0,214,0,66,0
KY,Daviess,12/31/2017,365,248,117,0,0,0,0,93,60,43,0,10,111,3,241,0
KY,Edmonson,12/31/2017,365,296,69,0,0,0,0,87,55,41,0,0,210,0,155,0
KY,Fayette,12/31/2017,365,315,50,0,0,0,0,97,53,39,0,11,185,2,166,1
KY,Greenup,12/31/2017,360,354,6,0,0,0,0,71,44,28,0,0,220,140,0,0
KY,Hancock,12/31/2017,245,217,28,0,0,0,0,90,51,40,0,0,245,0,0,0
KY,Hardin,12/31/2017,365,259,106,0,0,0,0,87,58,42,0,0,116,0,249,0
KY,Henderson,12/31/2017,365,232,126,7,0,0,0,112,67,45,0,0,94,45,226,0
KY,Jefferson,12/31/2017,365,236,125,4,0,0,0,112,64,46,0,22,147,0,196,0
KY,Jessamine,12/31/2017,348,329,19,0,0,0,0,100,48,35,0,0,245,103,0,0
KY,Livingston,12/31/2017,259,234,25,0,0,0,0,93,50,40,0,0,239,0,0,20
KY,Madison,12/31/2017,113,103,10,0,0,0,0,69,49,29,0,0,0,0,113,0
KY,McCracken,12/31/2017,365,268,96,1,0,0,0,111,61,43,0,11,144,1,209,0
KY,Morgan,12/31/2017,355,334,21,0,0,0,0,93,48,37,0,0,355,0,0,0
KY,Oldham,12/31/2017,237,208,28,1,0,0,0,119,54,40,0,0,237,0,0,0
KY,Perry,12/31/2017,352,287,65,0,0,0,0,84,54,40,0,0,150,0,202,0
KY,Pike,12/31/2017,364,302,62,0,0,0,0,77,54,39,0,0,113,0,251,0
KY,Pulaski,12/31/2017,282,261,21,0,0,0,0,77,48,39,0,0,225,0,57,0
KY,Simpson,12/31/2017,237,220,17,0,0,0,0,87,49,40,0,0,237,0,0,0
KY,Trigg,12/31/2017,327,309,18,0,0,0,0,87,48,37,0,0,327,0,0,0
KY,Warren,12/31/2017,363,287,76,0,0,0,0,87,56,39,0,0,130,0,233,0
KY,Washington,12/31/2017,362,332,29,1,0,0,0,112,49,38,0,0,362,0,0,0
LA,Ascension,12/31/2017,363,334,27,2,0,0,0,119,48,34,0,12,351,0,0,0
LA,Bossier,12/31/2017,364,301,63,0,0,0,0,100,58,38,0,0,261,0,101,2
LA,Caddo,12/31/2017,351,295,56,0,0,0,0,100,54,37,0,0,278,0,73,0
LA,Calcasieu,12/31/2017,365,244,118,3,0,0,0,115,61,45,0,2,109,5,249,0
LA,East Baton Rouge,12/31/2017,365,252,107,6,0,0,0,126,63,44,0,5,135,6,218,1
LA,Iberville,12/31/2017,365,304,60,1,0,0,0,112,58,39,0,0,325,0,40,0
LA,Jefferson,12/31/2017,365,307,56,2,0,0,0,126,55,38,0,12,208,0,145,0
LA,Lafayette,12/31/2017,365,269,95,1,0,0,0,105,64,41,0,0,224,0,140,1
LA,Lafourche,12/31/2017,365,326,39,0,0,0,0,86,51,36,0,0,289,0,76,0
LA,Livingston,12/31/2017,365,289,73,3,0,0,0,112,57,40,0,1,163,0,201,0
LA,Orleans,12/31/2017,365,309,56,0,0,0,0,98,53,38,1,61,0,0,302,1
LA,Ouachita,12/31/2017,361,340,21,0,0,0,0,81,47,34,0,0,310,0,51,0
LA,Pointe Coupee,12/31/2017,363,343,18,2,0,0,0,105,44,32,0,0,363,0,0,0
LA,Rapides,12/31/2017,107,97,10,0,0,0,0,65,49,31,0,0,0,0,107,0
LA,St. Bernard,12/31/2017,365,302,63,0,0,0,0,99,56,40,0,0,250,18,97,0
LA,St. Charles,12/31/2017,349,338,11,0,0,0,0,87,26,1,0,0,0,349,0,0
LA,St. James,12/31/2017,365,349,16,0,0,0,0,80,46,31,0,0,365,0,0,0
LA,St. John the Baptist,12/31/2017,362,337,25,0,0,0,0,100,47,33,0,0,362,0,0,0
LA,St. Martin,12/31/2017,347,318,28,1,0,0,0,101,50,36,0,0,347,0,0,0
LA,St. Tammany,12/31/2017,364,313,50,1,0,0,0,129,54,38,0,0,268,0,96,0
LA,Tangipahoa,12/31/2017,116,102,14,0,0,0,0,92,52,31,0,0,0,0,116,0
LA,Terrebonne,12/31/2017,120,109,11,0,0,0,0,86,49,28,0,0,0,0,120,0
LA,West Baton Rouge,12/31/2017,365,292,70,3,0,0,0,140,58,40,0,7,162,6,190,0
ME,Androscoggin,12/31/2017,359,296,63,0,0,0,0,100,55,38,0,0,133,0,226,0
ME,Aroostook,12/31/2017,365,313,52,0,0,0,0,97,53,35,0,0,199,0,164,2
ME,Cumberland,12/31/2017,365,322,41,2,0,0,0,150,53,37,0,19,245,0,98,3
ME,Franklin,12/31/2017,242,227,15,0,0,0,0,72,44,20,0,0,0,0,242,0
ME,Hancock,12/31/2017,365,331,28,5,1,0,0,182,50,37,1,0,350,0,14,0
ME,Kennebec,12/31/2017,360,348,12,0,0,0,0,100,44,31,0,99,237,1,22,1
ME,Knox,12/31/2017,215,205,7,3,0,0,0,143,45,35,0,0,215,0,0,0
ME,Oxford,12/31/2017,351,299,52,0,0,0,0,86,54,36,0,0,186,0,165,0
ME,Penobscot,12/31/2017,348,331,17,0,0,0,0,80,44,31,0,0,184,0,160,4
ME,Washington,12/31/2017,362,351,9,2,0,0,0,147,44,35,0,0,361,0,1,0
ME,York,12/31/2017,224,204,19,0,1,0,0,159,50,37,0,0,224,0,0,0
MD,Allegany,12/31/2017,354,257,60,35,2,0,0,199,101,21,0,0,0,354,0,0
MD,Anne Arundel,12/31/2017,265,216,43,6,0,0,0,129,64,41,0,0,245,0,0,20
MD,Baltimore,12/31/2017,365,290,63,11,1,0,0,166,67,40,0,49,255,0,61,0
MD,Baltimore (City),12/31/2017,365,281,81,3,0,0,0,112,58,41,0,39,175,0,151,0
MD,Calvert,12/31/2017,240,199,40,1,0,0,0,108,61,43,0,0,240,0,0,0
MD,Carroll,12/31/2017,245,201,43,1,0,0,0,108,64,41,0,0,245,0,0,0
MD,Cecil,12/31/2017,360,274,78,7,1,0,0,161,64,42,0,0,189,0,171,0
MD,Charles,12/31/2017,241,189,52,0,0,0,0,100,64,44,0,0,241,0,0,0
MD,Dorchester,12/31/2017,365,293,72,0,0,0,0,90,58,42,0,0,248,0,117,0
MD,Frederick,12/31/2017,243,190,51,2,0,0,0,105,64,42,0,0,243,0,0,0
MD,Garrett,12/31/2017,363,317,46,0,0,0,0,87,53,40,0,0,314,0,49,0
MD,Harford,12/31/2017,358,272,77,7,2,0,0,156,64,43,0,0,201,0,157,0
MD,Howard,12/31/2017,365,312,53,0,0,0,0,73,53,34,1,110,0,0,254,0
MD,Kent,12/31/2017,358,279,76,3,0,0,0,147,60,42,0,0,163,0,195,0
MD,Montgomery,12/31/2017,359,305,52,2,0,0,0,105,56,38,0,0,219,0,140,0
MD,Prince George's,12/31/2017,365,277,82,6,0,0,0,133,64,41,0,2,272,0,91,0
MD,Washington,12/31/2017,357,275,81,1,0,0,0,101,58,41,0,0,191,0,166,0
MA,Barnstable,12/31/2017,358,332,21,5,0,0,0,150,48,37,0,0,350,0,8,0
MA,Berkshire,12/31/2017,346,298,48,0,0,0,0,86,53,35,0,0,0,0,346,0
MA,Bristol,12/31/2017,365,299,60,5,1,0,0,151,58,39,0,0,261,0,104,0
MA,Dukes,12/31/2017,359,341,14,2,2,0,0,177,46,37,0,0,353,0,6,0
MA,Essex,12/31/2017,365,321,41,3,0,0,0,136,52,38,0,1,295,0,69,0
MA,Franklin,12/31/2017,365,332,33,0,0,0,0,90,48,35,0,0,279,0,86,0
MA,Hampden,12/31/2017,365,306,55,4,0,0,0,112,56,38,0,8,263,0,94,0
MA,Hampshire,12/31/2017,365,333,29,3,0,0,0,122,50,36,0,1,325,0,39,0
MA,Middlesex,12/31/2017,356,341,14,1,0,0,0,105,44,33,0,0,356,0,0,0
MA,Norfolk,12/31/2017,364,337,23,4,0,0,0,147,48,36,0,38,326,0,0,0
MA,Plymouth,12/31/2017,365,326,35,4,0,0,0,147,52,36,0,0,265,0,100,0
MA,Suffolk,12/31/2017,365,191,171,3,0,0,0,119,66,49,0,9,61,0,295,0
MA,Worcester,12/31/2017,365,325,37,3,0,0,0,143,52,38,0,21,280,0,64,0
MI,Allegan,12/31/2017,281,220,57,4,0,0,0,115,67,40,0,0,234,0,47,0
MI,Bay,12/31/2017,362,338,24,0,0,0,0,80,45,27,0,0,0,0,362,0
MI,Benzie,12/31/2017,244,216,26,2,0,0,0,112,54,39,0,0,244,0,0,0
MI,Berrien,12/31/2017,283,226,54,3,0,0,0,112,64,39,0,0,231,0,52,0
MI,Cass,12/31/2017,245,198,41,6,0,0,0,126,64,41,0,0,245,0,0,0
MI,Chippewa,12/31/2017,307,287,20,0,0,0,0,87,46,33,0,0,150,0,157,0
MI,Clinton,12/31/2017,238,211,27,0,0,0,0,93,54,38,0,0,238,0,0,0
MI,Genesee,12/31/2017,365,306,59,0,0,0,0,93,60,38,0,0,210,0,155,0
MI,Huron,12/31/2017,241,224,17,0,0,0,0,97,49,37,0,0,241,0,0,0
MI,Ingham,12/31/2017,365,310,55,0,0,0,0,97,55,37,0,5,243,1,116,0
MI,Kalamazoo,12/31/2017,365,288,76,1,0,0,0,101,56,40,0,0,185,0,180,0
MI,Kent,12/31/2017,365,288,77,0,0,0,0,100,64,39,0,0,233,0,132,0
MI,Keweenaw,12/31/2017,121,120,1,0,0,0,0,60,27,10,0,0,0,0,121,0
MI,Lenawee,12/31/2017,364,302,61,1,0,0,0,101,58,40,0,0,207,0,157,0
MI,Macomb,12/31/2017,284,228,53,3,0,0,0,112,64,39,0,0,233,0,51,0
MI,Manistee,12/31/2017,280,248,31,1,0,0,0,108,51,37,0,0,234,0,46,0
MI,Mason,12/31/2017,245,217,27,1,0,0,0,108,51,38,0,0,245,0,0,0
MI,Missaukee,12/31/2017,364,338,25,1,0,0,0,101,48,36,0,0,313,0,51,0
MI,Monroe,12/31/2017,357,341,16,0,0,0,0,86,40,1,0,0,0,241,115,1
MI,Muskegon,12/31/2017,245,202,38,5,0,0,0,140,67,39,0,0,245,0,0,0
MI,Oakland,12/31/2017,276,222,52,2,0,0,0,147,64,40,0,0,225,0,51,0
MI,Ottawa,12/31/2017,365,325,40,0,0,0,0,97,54,33,0,0,245,120,0,0
MI,Schoolcraft,12/31/2017,358,347,10,1,0,0,0,101,45,30,0,0,206,0,152,0
MI,St. Clair,12/31/2017,365,273,88,4,0,0,0,112,66,40,0,0,160,49,156,0
MI,Tuscola,12/31/2017,346,326,20,0,0,0,0,87,47,33,0,0,346,0,0,0
MI,Washtenaw,12/31/2017,365,284,78,3,0,0,0,119,61,40,0,0,240,0,125,0
MI,Wayne,12/31/2017,365,165,187,12,1,0,0,186,84,53,0,9,110,30,190,26
MI,Wexford,12/31/2017,323,305,18,0,0,0,0,80,46,35,0,0,323,0,0,0
MN,Anoka,12/31/2017,365,291,74,0,0,0,0,90,57,38,0,6,207,0,151,1
MN,Becker,12/31/2017,364,341,23,0,0,0,0,87,47,32,0,0,202,0,162,0
MN,Beltrami,12/31/2017,353,331,22,0,0,0,0,74,41,20,0,0,0,0,353,0
MN,Carlton,12/31/2017,365,346,19,0,0,0,0,84,46,28,0,0,193,0,172,0
MN,Cook,12/31/2017,351,344,7,0,0,0,0,58,30,18,0,0,0,0,351,0
MN,Crow Wing,12/31/2017,364,338,26,0,0,0,0,90,48,32,0,0,201,0,163,0
MN,Dakota,12/31/2017,365,328,37,0,0,0,0,83,51,30,0,90,0,12,263,0
MN,Goodhue,12/31/2017,244,230,14,0,0,0,0,80,48,34,0,0,244,0,0,0
MN,Hennepin,12/31/2017,365,209,155,1,0,0,0,115,66,46,0,20,55,0,127,163
MN,Lake,12/31/2017,365,338,27,0,0,0,0,85,47,27,0,0,177,0,112,76
MN,Lyon,12/31/2017,360,329,31,0,0,0,0,96,49,32,0,0,215,0,145,0
MN,Mille Lacs,12/31/2017,240,231,9,0,0,0,0,93,46,33,0,0,240,0,0,0
MN,Olmsted,12/31/2017,365,312,53,0,0,0,0,87,54,37,0,0,206,0,159,0
MN,Ramsey,12/31/2017,365,311,54,0,0,0,0,88,54,31,1,0,0,0,327,37
MN,St. Louis,12/31/2017,365,334,31,0,0,0,0,85,48,35,0,0,279,0,73,13
MN,Scott,12/31/2017,363,332,31,0,0,0,0,87,49,33,0,0,332,0,31,0
MN,Stearns,12/31/2017,365,329,36,0,0,0,0,87,50,33,0,0,200,0,165,0
MN,Washington,12/31/2017,365,265,100,0,0,0,0,97,60,40,0,0,160,0,169,36
MN,Winona,12/31/2017,119,113,6,0,0,0,0,60,41,17,0,0,0,0,119,0
MN,Wright,12/31/2017,365,319,46,0,0,0,0,100,53,35,0,0,199,0,166,0
MS,Bolivar,12/31/2017,235,221,14,0,0,0,0,77,46,36,0,0,235,0,0,0
MS,DeSoto,12/31/2017,365,298,67,0,0,0,0,100,54,39,0,0,134,0,231,0
MS,Forrest,12/31/2017,350,298,52,0,0,0,0,74,54,34,0,0,0,0,350,0
MS,Grenada,12/31/2017,103,95,8,0,0,0,0,59,45,30,0,0,0,0,103,0
MS,Hancock,12/31/2017,278,245,33,0,0,0,0,77,52,38,0,0,214,0,64,0
MS,Harrison,12/31/2017,361,309,51,1,0,0,0,105,56,38,0,0,142,0,219,0
MS,Hinds,12/31/2017,365,256,109,0,0,0,0,90,59,43,0,8,114,0,243,0
MS,Jackson,12/31/2017,358,314,43,1,0,0,0,101,52,33,0,81,208,3,66,0
MS,Lauderdale,12/31/2017,245,240,5,0,0,0,0,61,45,34,0,0,245,0,0,0
MS,Lee,12/31/2017,225,217,8,0,0,0,0,61,48,37,0,0,225,0,0,0
MS,Yalobusha,12/31/2017,353,351,2,0,0,0,0,54,41,32,0,0,353,0,0,0
MO,Andrew,12/31/2017,243,203,39,1,0,0,0,101,58,42,0,0,243,0,0,0
MO,Boone,12/31/2017,245,219,26,0,0,0,0,77,51,41,0,0,245,0,0,0
MO,Buchanan,12/31/2017,365,275,89,1,0,0,0,109,56,37,0,0,0,0,253,112
MO,Callaway,12/31/2017,243,225,18,0,0,0,0,67,49,40,0,0,243,0,0,0
MO,Cass,12/31/2017,359,306,51,2,0,0,0,115,56,40,0,0,210,0,149,0
MO,Cedar,12/31/2017,363,315,48,0,0,0,0,84,53,38,0,0,195,0,168,0
MO,Clay,12/31/2017,364,282,78,4,0,0,0,129,67,40,0,0,218,0,146,0
MO,Clinton,12/31/2017,245,198,47,0,0,0,0,93,64,42,0,0,245,0,0,0
MO,Franklin,12/31/2017,365,363,2,0,0,0,0,66,17,3,0,0,0,365,0,0
MO,Greene,12/31/2017,365,308,57,0,0,0,0,80,54,40,0,0,200,0,149,16
MO,Iron,12/31/2017,364,321,41,2,0,0,0,149,54,24,0,0,0,364,0,0
MO,Jackson,12/31/2017,365,260,105,0,0,0,0,98,61,41,0,58,0,2,253,52
MO,Jasper,12/31/2017,365,325,40,0,0,0,0,74,51,36,0,0,230,0,0,135
MO,Jefferson,12/31/2017,365,284,80,1,0,0,0,102,59,36,0,0,150,7,189,19
MO,Lincoln,12/31/2017,244,210,33,1,0,0,0,105,61,42,0,0,244,0,0,0
MO,Monroe,12/31/2017,365,344,21,0,0,0,0,87,48,37,0,1,363,0,0,1
MO,New Madrid,12/31/2017,361,361,0,0,0,0,0,21,6,3,0,0,0,361,0,0
MO,Perry,12/31/2017,245,202,43,0,0,0,0,100,61,44,0,0,245,0,0,0
MO,St. Charles,12/31/2017,365,305,56,3,1,0,0,159,64,37,0,0,243,122,0,0
MO,St. Louis,12/31/2017,365,248,116,1,0,0,0,147,64,45,0,19,187,1,158,0
MO,Ste. Genevieve,12/31/2017,245,204,39,2,0,0,0,101,58,44,0,0,245,0,0,0
MO,St. Louis City,12/31/2017,365,226,137,2,0,0,0,115,65,45,0,29,166,1,144,25
MO,Stoddard,12/31/2017,122,116,6,0,0,0,0,61,44,24,0,0,0,0,122,0
MO,Taney,12/31/2017,285,267,18,0,0,0,0,74,48,38,0,0,237,0,48,0
MT,Cascade,12/31/2017,345,295,49,1,0,0,0,105,55,29,0,0,0,0,345,0
MT,Fergus,12/31/2017,365,311,47,5,2,0,0,154,57,42,0,0,311,0,54,0
MT,Flathead,12/31/2017,365,280,74,5,3,3,0,250,67,39,0,0,190,0,139,36
MT,Gallatin,12/31/2017,365,288,74,2,1,0,0,152,66,23,2,18,0,0,345,0
MT,Lake,12/31/2017,110,100,8,1,1,0,0,183,48,7,0,0,0,0,110,0
MT,Lewis and Clark,12/31/2017,365,237,99,17,12,0,0,170,92,45,0,0,221,0,144,0
MT,Lincoln,12/31/2017,363,217,133,6,6,1,0,216,79,43,0,0,0,0,362,1
MT,Missoula,12/31/2017,365,111,181,24,14,17,18,593,176,61,0,0,52,0,313,0
MT,Phillips,12/31/2017,360,329,28,3,0,0,0,113,48,32,0,1,295,0,64,0
MT,Powder River,12/31/2017,358,270,79,4,5,0,0,170,75,41,0,0,240,0,96,22
MT,Powell,12/31/2017,105,92,12,1,0,0,0,143,55,7,0,0,0,0,105,0
MT,Ravalli,12/31/2017,360,239,81,25,15,0,0,186,107,31,0,0,0,0,360,0
MT,Richland,12/31/2017,358,306,49,2,1,0,0,153,57,37,0,0,294,11,50,3
MT,Roosevelt,12/31/2017,90,85,5,0,0,0,0,73,30,11,0,0,0,0,90,0
MT,Rosebud,12/31/2017,365,301,54,4,6,0,0,184,61,38,0,3,281,1,73,7
MT,Sanders,12/31/2017,358,291,54,6,2,4,1,350,71,27,0,0,0,0,195,163
MT,Sheridan,12/31/2017,114,110,4,0,0,0,0,71,28,13,0,0,0,0,114,0
MT,Silver Bow,12/31/2017,354,230,100,20,4,0,0,180,92,35,0,0,0,0,329,25
MT,Yellowstone,12/31/2017,365,312,48,5,0,0,0,141,58,25,0,0,0,33,332,0
NE,Cass,12/31/2017,365,335,30,0,0,0,0,83,49,22,0,0,0,0,0,365
NE,Douglas,12/31/2017,365,245,118,2,0,0,0,114,63,44,0,0,150,27,171,17
NE,Hall,12/31/2017,111,107,4,0,0,0,0,60,41,23,0,0,0,0,111,0
NE,Knox,12/31/2017,338,304,34,0,0,0,0,100,51,36,0,0,338,0,0,0
NE,Lancaster,12/31/2017,344,317,25,2,0,0,0,113,49,33,0,0,196,84,64,0
NE,Sarpy,12/31/2017,341,262,79,0,0,0,0,96,57,38,0,0,0,0,341,0
NE,Scotts Bluff,12/31/2017,113,95,17,1,0,0,0,142,54,23,0,0,0,0,113,0
NE,Thomas,12/31/2017,116,114,2,0,0,0,0,72,32,12,0,0,0,0,116,0
NE,Washington,12/31/2017,121,113,8,0,0,0,0,64,45,26,0,0,0,0,121,0
NV,Carson City,12/31/2017,365,278,85,1,1,0,0,162,59,44,0,0,309,0,56,0
NV,Churchill,12/31/2017,350,283,64,3,0,0,0,129,61,43,0,0,350,0,0,0
NV,Clark,12/31/2017,365,136,200,28,1,0,0,154,97,58,0,46,229,0,79,11
NV,Douglas,12/31/2017,338,296,38,3,1,0,0,193,54,20,0,0,0,0,338,0
NV,Elko,12/31/2017,361,332,28,0,1,0,0,164,48,24,0,0,130,0,15,216
NV,Lyon,12/31/2017,363,307,53,3,0,0,0,112,58,42,0,0,363,0,0,0
NV,Nye,12/31/2017,365,346,15,3,1,0,0,167,37,19,0,0,0,0,0,365
NV,Washoe,12/31/2017,365,202,159,4,0,0,0,126,76,49,0,8,273,0,73,11
NV,White Pine,12/31/2017,356,290,66,0,0,0,0,90,58,44,0,0,354,0,2,0
NH,Belknap,12/31/2017,308,289,19,0,0,0,0,84,48,32,0,0,203,0,105,0
NH,Cheshire,12/31/2017,364,323,41,0,0,0,0,93,52,35,0,0,287,0,77,0
NH,Coos,12/31/2017,356,293,60,2,1,0,0,174,61,43,0,0,349,0,7,0
NH,Grafton,12/31/2017,365,339,26,0,0,0,0,80,48,35,0,0,254,0,111,0
NH,Hillsborough,12/31/2017,365,342,22,1,0,0,0,101,47,37,0,0,354,1,10,0
NH,Merrimack,12/31/2017,365,353,12,0,0,0,0,90,45,32,0,0,364,1,0,0
NH,Rockingham,12/31/2017,365,333,30,2,0,0,0,112,50,38,0,0,323,0,42,0
NJ,Atlantic,12/31/2017,365,307,58,0,0,0,0,90,54,38,0,0,282,0,83,0
NJ,Bergen,12/31/2017,365,259,99,7,0,0,0,140,62,42,0,95,139,0,131,0
NJ,Camden,12/31/2017,365,231,120,14,0,0,0,143,69,45,0,19,171,0,175,0
NJ,Cumberland,12/31/2017,364,316,48,0,0,0,0,84,54,36,0,20,236,0,108,0
NJ,Essex,12/31/2017,365,287,77,1,0,0,0,101,58,39,0,84,131,0,150,0
NJ,Gloucester,12/31/2017,298,255,37,6,0,0,0,126,60,37,0,0,248,0,50,0
NJ,Hudson,12/31/2017,365,255,107,3,0,0,0,115,63,41,0,83,104,0,178,0
NJ,Hunterdon,12/31/2017,364,293,67,4,0,0,0,122,59,39,0,0,217,0,147,0
NJ,Mercer,12/31/2017,365,279,82,4,0,0,0,133,61,40,0,0,219,0,146,0
NJ,Middlesex,12/31/2017,365,288,71,6,0,0,0,133,59,38,0,8,213,0,144,0
NJ,Monmouth,12/31/2017,258,245,12,1,0,0,0,101,47,31,0,0,258,0,0,0
NJ,Morris,12/31/2017,363,326,34,3,0,0,0,115,51,35,0,12,333,0,18,0
NJ,Ocean,12/31/2017,359,311,44,4,0,0,0,133,55,37,0,0,234,0,125,0
NJ,Passaic,12/31/2017,299,261,37,1,0,0,0,112,53,38,0,0,247,0,52,0
NJ,Union,12/31/2017,365,237,127,1,0,0,0,101,63,43,0,71,0,0,294,0
NJ,Warren,12/31/2017,364,305,58,1,0,0,0,101,55,36,0,28,180,0,156,0
NM,Bernalillo,12/31/2017,365,170,191,4,0,0,0,119,78,51,0,2,254,0,31,78
NM,Catron,12/31/2017,114,110,2,2,0,0,0,129,24,9,0,0,0,0,114,0
NM,Chaves,12/31/2017,119,115,3,1,0,0,0,112,33,18,0,0,0,0,119,0
NM,Dona Ana,12/31/2017,365,131,200,27,4,0,3,617,100,57,0,1,257,0,30,77
NM,Eddy,12/31/2017,365,245,110,10,0,0,0,140,80,45,0,3,362,0,0,0
NM,Lea,12/31/2017,365,243,118,4,0,0,0,133,68,45,0,1,281,0,83,0
NM,Lincoln,12/31/2017,111,110,1,0,0,0,0,51,23,11,0,0,0,0,111,0
NM,Los Alamos,12/31/2017,116,116,0,0,0,0,0,45,20,9,0,0,0,0,116,0
NM,Luna,12/31/2017,360,340,15,5,0,0,0,136,36,19,0,0,0,0,0,360
NM,Rio Arriba,12/31/2017,360,269,88,3,0,0,0,105,67,45,0,0,358,0,2,0
