data_state,county,data_year,days_with_aqi,good_days,moderate_days,unhealthy_sensitive_days,unhealthy_days,very_unhealthy_days,hazardous_days,days_co,days_no2,days_ozone,days_so2
LA,Jefferson,12/31/2017,365,307,56,2,0,0,0,0,12,208,0
LA,Lafayette,12/31/2017,365,269,95,1,0,0,0,0,0,224,0
LA,Lafourche,12/31/2017,365,326,39,0,0,0,0,0,0,289,0
LA,Livingston,12/31/2017,365,289,73,3,0,0,0,0,1,163,0
LA,Orleans,12/31/2017,365,309,56,0,0,0,0,1,61,0,0
LA,Ouachita,12/31/2017,361,340,21,0,0,0,0,0,0,310,0
LA,Pointe Coupee,12/31/2017,363,343,18,2,0,0,0,0,0,363,0
LA,Rapides,12/31/2017,107,97,10,0,0,0,0,0,0,0,0
LA,St. Bernard,12/31/2017,365,302,63,0,0,0,0,0,0,250,18
LA,St. Charles,12/31/2017,349,338,11,0,0,0,0,0,0,0,349
LA,St. James,12/31/2017,365,349,16,0,0,0,0,0,0,365,0
LA,St. John the Baptist,12/31/2017,362,337,25,0,0,0,0,0,0,362,0
LA,St. Martin,12/31/2017,347,318,28,1,0,0,0,0,0,347,0
LA,St. Tammany,12/31/2017,364,313,50,1,0,0,0,0,0,268,0
LA,Tangipahoa,12/31/2017,116,102,14,0,0,0,0,0,0,0,0
LA,Terrebonne,12/31/2017,120,109,11,0,0,0,0,0,0,0,0
LA,West Baton Rouge,12/31/2017,365,292,70,3,0,0,0,0,7,162,6
ME,Androscoggin,12/31/2017,359,296,63,0,0,0,0,0,0,133,0
ME,Aroostook,12/31/2017,365,313,52,0,0,0,0,0,0,199,0
ME,Cumberland,12/31/2017,365,322,41,2,0,0,0,0,19,245,0
ME,Franklin,12/31/2017,242,227,15,0,0,0,0,0,0,0,0
ME,Hancock,12/31/2017,365,331,28,5,1,0,0,1,0,350,0
ME,Kennebec,12/31/2017,360,348,12,0,0,0,0,0,99,237,1
ME,Knox,12/31/2017,215,205,7,3,0,0,0,0,0,215,0
ME,Oxford,12/31/2017,351,299,52,0,0,0,0,0,0,186,0
ME,Penobscot,12/31/2017,348,331,17,0,0,0,0,0,0,184,0
ME,Washington,12/31/2017,362,351,9,2,0,0,0,0,0,361,0
ME,York,12/31/2017,224,204,19,0,1,0,0,0,0,224,0
MD,Allegany,12/31/2017,354,257,60,35,2,0,0,0,0,0,354
MD,Anne Arundel,12/31/2017,265,216,43,6,0,0,0,0,0,245,0
MD,Baltimore,12/31/2017,365,290,63,11,1,0,0,0,49,255,0
MD,Baltimore (City),12/31/2017,365,281,81,3,0,0,0,0,39,175,0
MD,Calvert,12/31/2017,240,199,40,1,0,0,0,0,0,240,0
MD,Carroll,12/31/2017,245,201,43,1,0,0,0,0,0,245,0
MD,Cecil,12/31/2017,360,274,78,7,1,0,0,0,0,189,0
MD,Charles,12/31/2017,241,189,52,0,0,0,0,0,0,241,0
MD,Dorchester,12/31/2017,365,293,72,0,0,0,0,0,0,248,0
MD,Frederick,12/31/2017,243,190,51,2,0,0,0,0,0,243,0
MD,Garrett,12/31/2017,363,317,46,0,0,0,0,0,0,314,0
MD,Harford,12/31/2017,358,272,77,7,2,0,0,0,0,201,0
MD,Howard,12/31/2017,365,312,53,0,0,0,0,1,110,0,0
MD,Kent,12/31/2017,358,279,76,3,0,0,0,0,0,163,0
MD,Montgomery,12/31/2017,359,305,52,2,0,0,0,0,0,219,0
MD,Prince George's,12/31/2017,365,277,82,6,0,0,0,0,2,272,0
MD,Washington,12/31/2017,357,275,81,1,0,0,0,0,0,191,0
MA,Barnstable,12/31/2017,358,332,21,5,0,0,0,0,0,350,0
MA,Berkshire,12/31/2017,346,298,48,0,0,0,0,0,0,0,0
MA,Bristol,12/31/2017,365,299,60,5,1,0,0,0,0,261,0
MA,Dukes,12/31/2017,359,341,14,2,2,0,0,0,0,353,0
MA,Essex,12/31/2017,365,321,41,3,0,0,0,0,1,295,0
MA,Franklin,12/31/2017,365,332,33,0,0,0,0,0,0,279,0
MA,Hampden,12/31/2017,365,306,55,4,0,0,0,0,8,263,0
MA,Hampshire,12/31/2017,365,333,29,3,0,0,0,0,1,325,0
MA,Middlesex,12/31/2017,356,341,14,1,0,0,0,0,0,356,0
MA,Norfolk,12/31/2017,364,337,23,4,0,0,0,0,38,326,0
MA,Plymouth,12/31/2017,365,326,35,4,0,0,0,0,0,265,0
MA,Suffolk,12/31/2017,365,191,171,3,0,0,0,0,9,61,0
MA,Worcester,12/31/2017,365,325,37,3,0,0,0,0,21,280,0
MI,Allegan,12/31/2017,281,220,57,4,0,0,0,0,0,234,0
MI,Bay,12/31/2017,362,338,24,0,0,0,0,0,0,0,0
MI,Benzie,12/31/2017,244,216,26,2,0,0,0,0,0,244,0
MI,Berrien,12/31/2017,283,226,54,3,0,0,0,0,0,231,0
MI,Cass,12/31/2017,245,198,41,6,0,0,0,0,0,245,0
MI,Chippewa,12/31/2017,307,287,20,0,0,0,0,0,0,150,0
MI,Clinton,12/31/2017,238,211,27,0,0,0,0,0,0,238,0
MI,Genesee,12/31/2017,365,306,59,0,0,0,0,0,0,210,0
MI,Huron,12/31/2017,241,224,17,0,0,0,0,0,0,241,0
MI,Ingham,12/31/2017,365,310,55,0,0,0,0,0,5,243,1
MI,Kalamazoo,12/31/2017,365,288,76,1,0,0,0,0,0,185,0
MI,Kent,12/31/2017,365,288,77,0,0,0,0,0,0,233,0
MI,Keweenaw,12/31/2017,121,120,1,0,0,0,0,0,0,0,0
MI,Lenawee,12/31/2017,364,302,61,1,0,0,0,0,0,207,0
MI,Macomb,12/31/2017,284,228,53,3,0,0,0,0,0,233,0
MI,Manistee,12/31/2017,280,248,31,1,0,0,0,0,0,234,0
MI,Mason,12/31/2017,245,217,27,1,0,0,0,0,0,245,0
MI,Missaukee,12/31/2017,364,338,25,1,0,0,0,0,0,313,0
MI,Monroe,12/31/2017,357,341,16,0,0,0,0,0,0,0,241
MI,Muskegon,12/31/2017,245,202,38,5,0,0,0,0,0,245,0
MI,Oakland,12/31/2017,276,222,52,2,0,0,0,0,0,225,0
MI,Ottawa,12/31/2017,365,325,40,0,0,0,0,0,0,245,120
MI,Schoolcraft,12/31/2017,358,347,10,1,0,0,0,0,0,206,0
MI,St. Clair,12/31/2017,365,273,88,4,0,0,0,0,0,160,49
MI,Tuscola,12/31/2017,346,326,20,0,0,0,0,0,0,346,0
MI,Washtenaw,12/31/2017,365,284,78,3,0,0,0,0,0,240,0
MI,Wayne,12/31/2017,365,165,187,12,1,0,0,0,9,110,30
MI,Wexford,12/31/2017,323,305,18,0,0,0,0,0,0,323,0
MN,Anoka,12/31/2017,365,291,74,0,0,0,0,0,6,207,0
MN,Becker,12/31/2017,364,341,23,0,0,0,0,0,0,202,0
MN,Beltrami,12/31/2017,353,331,22,0,0,0,0,0,0,0,0
MN,Carlton,12/31/2017,365,346,19,0,0,0,0,0,0,193,0
MN,Cook,12/31/2017,351,344,7,0,0,0,0,0,0,0,0
MN,Crow Wing,12/31/2017,364,338,26,0,0,0,0,0,0,201,0
MN,Dakota,12/31/2017,365,328,37,0,0,0,0,0,90,0,12
MN,Goodhue,12/31/2017,244,230,14,0,0,0,0,0,0,244,0
MN,Hennepin,12/31/2017,365,209,155,1,0,0,0,0,20,55,0
MN,Lake,12/31/2017,365,338,27,0,0,0,0,0,0,177,0
MN,Lyon,12/31/2017,360,329,31,0,0,0,0,0,0,215,0
MN,Mille Lacs,12/31/2017,240,231,9,0,0,0,0,0,0,240,0
MN,Olmsted,12/31/2017,365,312,53,0,0,0,0,0,0,206,0
MN,Ramsey,12/31/2017,365,311,54,0,0,0,0,1,0,0,0
MN,Saint Louis,12/31/2017,365,334,31,0,0,0,0,0,0,279,0
MN,Scott,12/31/2017,363,332,31,0,0,0,0,0,0,332,0
MN,Stearns,12/31/2017,365,329,36,0,0,0,0,0,0,200,0
MN,Washington,12/31/2017,365,265,100,0,0,0,0,0,0,160,0
MN,Winona,12/31/2017,119,113,6,0,0,0,0,0,0,0,0
MN,Wright,12/31/2017,365,319,46,0,0,0,0,0,0,199,0
MS,Bolivar,12/31/2017,235,221,14,0,0,0,0,0,0,235,0
MS,DeSoto,12/31/2017,365,298,67,0,0,0,0,0,0,134,0
MS,Forrest,12/31/2017,350,298,52,0,0,0,0,0,0,0,0
MS,Grenada,12/31/2017,103,95,8,0,0,0,0,0,0,0,0
MS,Hancock,12/31/2017,278,245,33,0,0,0,0,0,0,214,0
MS,Harrison,12/31/2017,361,309,51,1,0,0,0,0,0,142,0
MS,Hinds,12/31/2017,365,256,109,0,0,0,0,0,8,114,0
MS,Jackson,12/31/2017,358,314,43,1,0,0,0,0,81,208,3
MS,Lauderdale,12/31/2017,245,240,5,0,0,0,0,0,0,245,0
MS,Lee,12/31/2017,225,217,8,0,0,0,0,0,0,225,0
MS,Yalobusha,12/31/2017,353,351,2,0,0,0,0,0,0,353,0
MO,Andrew,12/31/2017,243,203,39,1,0,0,0,0,0,243,0
MO,Boone,12/31/2017,245,219,26,0,0,0,0,0,0,245,0
MO,Buchanan,12/31/2017,365,275,89,1,0,0,0,0,0,0,0
MO,Callaway,12/31/2017,243,225,18,0,0,0,0,0,0,243,0
MO,Cass,12/31/2017,359,306,51,2,0,0,0,0,0,210,0
MO,Cedar,12/31/2017,363,315,48,0,0,0,0,0,0,195,0
MO,Clay,12/31/2017,364,282,78,4,0,0,0,0,0,218,0
MO,Clinton,12/31/2017,245,198,47,0,0,0,0,0,0,245,0
MO,Franklin,12/31/2017,365,363,2,0,0,0,0,0,0,0,365
MO,Greene,12/31/2017,365,308,57,0,0,0,0,0,0,200,0
MO,Iron,12/31/2017,364,321,41,2,0,0,0,0,0,0,364
MO,Jackson,12/31/2017,365,260,105,0,0,0,0,0,58,0,2
MO,Jasper,12/31/2017,365,325,40,0,0,0,0,0,0,230,0
MO,Jefferson,12/31/2017,365,284,80,1,0,0,0,0,0,150,7
MO,Lincoln,12/31/2017,244,210,33,1,0,0,0,0,0,244,0
MO,Monroe,12/31/2017,365,344,21,0,0,0,0,0,1,363,0
MO,New Madrid,12/31/2017,361,361,0,0,0,0,0,0,0,0,361
MO,Perry,12/31/2017,245,202,43,0,0,0,0,0,0,245,0
MO,Saint Charles,12/31/2017,365,305,56,3,1,0,0,0,0,243,122
MO,Saint Louis,12/31/2017,365,248,116,1,0,0,0,0,19,187,1
MO,Sainte Genevieve,12/31/2017,245,204,39,2,0,0,0,0,0,245,0
MO,St. Louis City,12/31/2017,365,226,137,2,0,0,0,0,29,166,1
MO,Stoddard,12/31/2017,122,116,6,0,0,0,0,0,0,0,0
MO,Taney,12/31/2017,285,267,18,0,0,0,0,0,0,237,0
MT,Cascade,12/31/2017,345,295,49,1,0,0,0,0,0,0,0
MT,Fergus,12/31/2017,365,311,47,5,2,0,0,0,0,311,0
MT,Flathead,12/31/2017,365,280,74,5,3,3,0,0,0,190,0
MT,Gallatin,12/31/2017,365,288,74,2,1,0,0,2,18,0,0
MT,Lake,12/31/2017,110,100,8,1,1,0,0,0,0,0,0
MT,Lewis and Clark,12/31/2017,365,237,99,17,12,0,0,0,0,221,0
MT,Lincoln,12/31/2017,363,217,133,6,6,1,0,0,0,0,0
MT,Missoula,12/31/2017,365,111,181,24,14,17,18,0,0,52,0
MT,Phillips,12/31/2017,360,329,28,3,0,0,0,0,1,295,0
MT,Powder River,12/31/2017,358,270,79,4,5,0,0,0,0,240,0
MT,Powell,12/31/2017,105,92,12,1,0,0,0,0,0,0,0
MT,Ravalli,12/31/2017,360,239,81,25,15,0,0,0,0,0,0
MT,Richland,12/31/2017,358,306,49,2,1,0,0,0,0,294,11
MT,Roosevelt,12/31/2017,90,85,5,0,0,0,0,0,0,0,0
MT,Rosebud,12/31/2017,365,301,54,4,6,0,0,0,3,281,1
MT,Sanders,12/31/2017,358,291,54,6,2,4,1,0,0,0,0
MT,Sheridan,12/31/2017,114,110,4,0,0,0,0,0,0,0,0
MT,Silver Bow,12/31/2017,354,230,100,20,4,0,0,0,0,0,0
MT,Yellowstone,12/31/2017,365,312,48,5,0,0,0,0,0,0,33
NE,Cass,12/31/2017,365,335,30,0,0,0,0,0,0,0,0
NE,Douglas,12/31/2017,365,245,118,2,0,0,0,0,0,150,27
NE,Hall,12/31/2017,111,107,4,0,0,0,0,0,0,0,0
NE,Knox,12/31/2017,338,304,34,0,0,0,0,0,0,338,0
NE,Lancaster,12/31/2017,344,317,25,2,0,0,0,0,0,196,84
NE,Sarpy,12/31/2017,341,262,79,0,0,0,0,0,0,0,0
NE,Scotts Bluff,12/31/2017,113,95,17,1,0,0,0,0,0,0,0
NE,Thomas,12/31/2017,116,114,2,0,0,0,0,0,0,0,0
NE,Washington,12/31/2017,121,113,8,0,0,0,0,0,0,0,0
NV,Carson City,12/31/2017,365,278,85,1,1,0,0,0,0,309,0
NV,Churchill,12/31/2017,350,283,64,3,0,0,0,0,0,350,0
NV,Clark,12/31/2017,365,136,200,28,1,0,0,0,46,229,0
NV,Douglas,12/31/2017,338,296,38,3,1,0,0,0,0,0,0
NV,Elko,12/31/2017,361,332,28,0,1,0,0,0,0,130,0
NV,Lyon,12/31/2017,363,307,53,3,0,0,0,0,0,363,0
NV,Nye,12/31/2017,365,346,15,3,1,0,0,0,0,0,0
NV,Washoe,12/31/2017,365,202,159,4,0,0,0,0,8,273,0
NV,White Pine,12/31/2017,356,290,66,0,0,0,0,0,0,354,0
NH,Belknap,12/31/2017,308,289,19,0,0,0,0,0,0,203,0
NH,Cheshire,12/31/2017,364,323,41,0,0,0,0,0,0,287,0
NH,Coos,12/31/2017,356,293,60,2,1,0,0,0,0,349,0
NH,Grafton,12/31/2017,365,339,26,0,0,0,0,0,0,254,0
NH,Hillsborough,12/31/2017,365,342,22,1,0,0,0,0,0,354,1
NH,Merrimack,12/31/2017,365,353,12,0,0,0,0,0,0,364,1
NH,Rockingham,12/31/2017,365,333,30,2,0,0,0,0,0,323,0
NJ,Atlantic,12/31/2017,365,307,58,0,0,0,0,0,0,282,0
NJ,Bergen,12/31/2017,365,259,99,7,0,0,0,0,95,139,0
NJ,Camden,12/31/2017,365,231,120,14,0,0,0,0,19,171,0
NJ,Cumberland,12/31/2017,364,316,48,0,0,0,0,0,20,236,0
NJ,Essex,12/31/2017,365,287,77,1,0,0,0,0,84,131,0
NJ,Gloucester,12/31/2017,298,255,37,6,0,0,0,0,0,248,0
NJ,Hudson,12/31/2017,365,255,107,3,0,0,0,0,83,104,0
NJ,Hunterdon,12/31/2017,364,293,67,4,0,0,0,0,0,217,0
NJ,Mercer,12/31/2017,365,279,82,4,0,0,0,0,0,219,0
NJ,Middlesex,12/31/2017,365,288,71,6,0,0,0,0,8,213,0
NJ,Monmouth,12/31/2017,258,245,12,1,0,0,0,0,0,258,0
NJ,Morris,12/31/2017,363,326,34,3,0,0,0,0,12,333,0
NJ,Ocean,12/31/2017,359,311,44,4,0,0,0,0,0,234,0
NJ,Passaic,12/31/2017,299,261,37,1,0,0,0,0,0,247,0
NJ,Union,12/31/2017,365,237,127,1,0,0,0,0,71,0,0
NJ,Warren,12/31/2017,364,305,58,1,0,0,0,0,28,180,0
NM,Bernalillo,12/31/2017,365,170,191,4,0,0,0,0,2,254,0
NM,Catron,12/31/2017,114,110,2,2,0,0,0,0,0,0,0
NM,Chaves,12/31/2017,119,115,3,1,0,0,0,0,0,0,0
NM,Dona Ana,12/31/2017,365,131,200,27,4,0,3,0,1,257,0
NM,Eddy,12/31/2017,365,245,110,10,0,0,0,0,3,362,0
NM,Lea,12/31/2017,365,243,118,4,0,0,0,0,1,281,0
NM,Lincoln,12/31/2017,111,110,1,0,0,0,0,0,0,0,0
NM,Los Alamos,12/31/2017,116,116,0,0,0,0,0,0,0,0,0
NM,Luna,12/31/2017,360,340,15,5,0,0,0,0,0,0,0
NM,Rio Arriba,12/31/2017,360,269,88,3,0,0,0,0,0,358,0
NM,San Juan,12/31/2017,365,230,129,6,0,0,0,0,5,359,0
NM,Sandoval,12/31/2017,364,269,94,1,0,0,0,0,0,364,0
NM,Santa Fe,12/31/2017,365,285,80,0,0,0,0,0,0,354,0
NM,Socorro,12/31/2017,117,116,1,0,0,0,0,0,0,0,0
NM,Taos,12/31/2017,352,344,8,0,0,0,0,0,0,0,0
NM,Valencia,12/31/2017,361,262,98,1,0,0,0,0,0,361,0
NY,Albany,12/31/2017,365,310,55,0,0,0,0,0,0,241,0
NY,Bronx,12/31/2017,365,291,72,2,0,0,0,0,101,166,0
NY,Chautauqua,12/31/2017,355,320,33,2,0,0,0,0,0,319,9
NY,Dutchess,12/31/2017,363,346,16,1,0,0,0,0,0,355,8
NY,Erie,12/31/2017,365,282,82,1,0,0,0,0,19,185,0
NY,Essex,12/31/2017,365,312,53,0,0,0,0,0,0,360,0
NY,Franklin,12/31/2017,365,357,8,0,0,0,0,0,118,198,49
NY,Hamilton,12/31/2017,364,347,17,0,0,0,0,0,0,358,6
NY,Herkimer,12/31/2017,319,315,4,0,0,0,0,0,0,312,7
NY,Jefferson,12/31/2017,326,309,15,2,0,0,0,0,0,326,0
NY,Kings,12/31/2017,344,310,34,0,0,0,0,0,0,0,0
NY,Monroe,12/31/2017,365,312,50,3,0,0,0,0,3,220,2
NY,Nassau,12/31/2017,365,342,23,0,0,0,0,0,0,0,22
NY,New York,12/31/2017,365,261,102,2,0,0,0,0,0,135,0
NY,Niagara,12/31/2017,249,229,19,1,0,0,0,0,0,249,0
NY,Oneida,12/31/2017,359,343,16,0,0,0,0,0,0,0,0
NY,Onondaga,12/31/2017,365,340,25,0,0,0,0,0,0,305,0
NY,Orange,12/31/2017,365,333,32,0,0,0,0,0,0,257,0
NY,Oswego,12/31/2017,360,346,14,0,0,0,0,0,0,360,0
NY,Putnam,12/31/2017,360,339,18,3,0,0,0,0,0,356,4
NY,Queens,12/31/2017,365,288,71,5,1,0,0,0,89,158,0
NY,Richmond,12/31/2017,365,297,61,7,0,0,0,0,0,220,0
NY,Rockland,12/31/2017,365,340,24,1,0,0,0,0,0,310,0
NY,Saratoga,12/31/2017,354,341,13,0,0,0,0,0,0,354,0
NY,Seneca,12/31/2017,349,349,0,0,0,0,0,0,0,0,349
NY,St. Lawrence,12/31/2017,363,280,61,22,0,0,0,0,0,0,363
NY,Steuben,12/31/2017,363,349,14,0,0,0,0,1,0,309,0
NY,Suffolk,12/31/2017,365,312,44,7,2,0,0,0,0,281,0
NY,Tompkins,12/31/2017,365,350,15,0,0,0,0,0,0,351,14
NY,Wayne,12/31/2017,306,287,18,1,0,0,0,0,0,306,0
NY,Westchester,12/31/2017,363,327,31,5,0,0,0,0,0,288,0
NC,Alexander,12/31/2017,293,272,21,0,0,0,0,0,0,234,0
NC,Avery,12/31/2017,360,332,28,0,0,0,0,0,0,355,0
NC,Beaufort,12/31/2017,365,365,0,0,0,0,0,0,0,0,365
NC,Brunswick,12/31/2017,362,328,29,5,0,0,0,0,0,0,362
NC,Buncombe,12/31/2017,365,325,40,0,0,0,0,0,0,184,3
NC,Caldwell,12/31/2017,299,269,30,0,0,0,0,0,0,239,60
NC,Carteret,12/31/2017,341,330,11,0,0,0,0,0,0,341,0
NC,Caswell,12/31/2017,291,275,16,0,0,0,0,0,0,234,0
NC,Catawba,12/31/2017,348,282,66,0,0,0,0,0,0,0,0
NC,Cumberland,12/31/2017,365,268,97,0,0,0,0,0,0,162,0
NC,Davidson,12/31/2017,359,294,65,0,0,0,0,0,0,0,0
NC,Durham,12/31/2017,365,269,96,0,0,0,0,0,0,168,0
NC,Edgecombe,12/31/2017,362,319,43,0,0,0,0,0,0,199,0
NC,Forsyth,12/31/2017,365,290,75,0,0,0,0,0,12,221,0
NC,Graham,12/31/2017,227,200,27,0,0,0,0,0,0,227,0
NC,Granville,12/31/2017,243,210,33,0,0,0,0,0,0,243,0
NC,Guilford,12/31/2017,365,289,75,1,0,0,0,0,0,201,0
NC,Haywood,12/31/2017,361,223,95,38,5,0,0,0,0,176,165
NC,Hyde,12/31/2017,114,113,1,0,0,0,0,0,0,0,0
NC,Jackson,12/31/2017,256,206,50,0,0,0,0,0,0,199,0
NC,Johnston,12/31/2017,365,289,76,0,0,0,0,0,0,160,0
NC,Lee,12/31/2017,360,276,84,0,0,0,0,0,0,211,0
NC,Lenoir,12/31/2017,304,279,25,0,0,0,0,0,0,240,0
NC,Lincoln,12/31/2017,238,207,31,0,0,0,0,0,0,238,0
NC,Macon,12/31/2017,347,335,12,0,0,0,0,0,0,347,0
NC,Martin,12/31/2017,303,290,13,0,0,0,0,0,0,244,59
NC,Mecklenburg,12/31/2017,365,228,134,3,0,0,0,0,2,184,0
NC,Mitchell,12/31/2017,338,313,25,0,0,0,0,0,0,0,0
NC,Montgomery,12/31/2017,365,343,22,0,0,0,0,0,0,270,0
NC,New Hanover,12/31/2017,365,340,25,0,0,0,0,0,0,178,12
NC,Person,12/31/2017,361,338,22,1,0,0,0,0,0,238,123
NC,Pitt,12/31/2017,365,313,52,0,0,0,0,0,0,189,0
NC,Rockingham,12/31/2017,303,271,32,0,0,0,0,0,0,240,63
NC,Rowan,12/31/2017,355,331,24,0,0,0,0,0,0,355,0
NC,Swain,12/31/2017,365,309,56,0,0,0,0,0,0,185,0
NC,Union,12/31/2017,236,204,31,1,0,0,0,0,0,236,0
NC,Wake,12/31/2017,365,252,113,0,0,0,0,0,5,161,0
NC,Yancey,12/31/2017,202,155,47,0,0,0,0,0,0,202,0
ND,Billings,12/31/2017,364,325,37,1,1,0,0,0,0,334,0
ND,Burke,12/31/2017,363,331,31,1,0,0,0,0,1,309,1
ND,Burleigh,12/31/2017,364,319,42,2,1,0,0,0,9,241,1
ND,Cass,12/31/2017,362,306,56,0,0,0,0,0,1,174,0
ND,Dunn,12/31/2017,330,305,23,1,1,0,0,0,0,258,0
ND,McKenzie,12/31/2017,362,326,34,1,1,0,0,0,0,290,7
ND,Mercer,12/31/2017,365,329,33,2,1,0,0,0,1,298,23
ND,Oliver,12/31/2017,362,321,40,0,1,0,0,0,0,295,1
ND,Stutsman,12/31/2017,365,355,9,1,0,0,0,0,0,0,36
ND,Ward,12/31/2017,343,323,18,2,0,0,0,0,0,271,0
ND,Williams,12/31/2017,365,312,50,3,0,0,0,0,0,247,47
OH,Adams,12/31/2017,365,359,6,0,0,0,0,0,0,0,1
OH,Allen,12/31/2017,365,316,48,1,0,0,0,0,0,231,0
OH,Ashtabula,12/31/2017,365,332,31,2,0,0,0,0,0,245,120
OH,Athens,12/31/2017,59,56,3,0,0,0,0,0,0,0,0
OH,Belmont,12/31/2017,365,354,11,0,0,0,0,1,255,0,0
OH,Butler,12/31/2017,365,275,83,7,0,0,0,0,0,290,10
OH,Clark,12/31/2017,365,266,97,2,0,0,0,0,0,184,0
OH,Clermont,12/31/2017,365,272,91,2,0,0,0,0,0,169,0
OH,Clinton,12/31/2017,245,206,36,3,0,0,0,0,0,245,0
OH,Columbiana,12/31/2017,365,365,0,0,0,0,0,0,0,0,304
OH,Cuyahoga,12/31/2017,365,229,131,5,0,0,0,0,16,190,10
OH,Delaware,12/31/2017,245,228,17,0,0,0,0,0,0,245,0
OH,Fayette,12/31/2017,357,326,30,1,0,0,0,0,0,357,0
OH,Franklin,12/31/2017,365,287,75,3,0,0,0,0,30,195,0
OH,Gallia,12/31/2017,365,355,9,1,0,0,0,0,0,0,365
OH,Geauga,12/31/2017,245,192,49,4,0,0,0,0,0,245,0
OH,Greene,12/31/2017,364,287,76,1,0,0,0,0,0,187,0
OH,Hamilton,12/31/2017,365,190,170,5,0,0,0,0,20,138,0
OH,Jefferson,12/31/2017,365,189,175,1,0,0,0,0,0,85,10
OH,Knox,12/31/2017,245,223,22,0,0,0,0,0,0,245,0
OH,Lake,12/31/2017,365,299,60,6,0,0,0,1,0,205,2
OH,Lawrence,12/31/2017,365,331,32,1,1,0,0,0,0,222,0
OH,Licking,12/31/2017,245,221,24,0,0,0,0,0,0,245,0
OH,Lorain,12/31/2017,365,323,41,1,0,0,0,0,0,227,0
OH,Lucas,12/31/2017,365,282,79,4,0,0,0,0,0,193,3
OH,Madison,12/31/2017,244,211,32,1,0,0,0,0,0,244,0
OH,Mahoning,12/31/2017,365,302,63,0,0,0,0,0,0,132,0
OH,Medina,12/31/2017,364,292,72,0,0,0,0,0,0,207,0
OH,Miami,12/31/2017,245,210,34,1,0,0,0,0,0,245,0
OH,Montgomery,12/31/2017,365,288,76,1,0,0,0,12,0,197,0
OH,Morgan,12/31/2017,362,361,1,0,0,0,0,0,0,0,362
OH,Noble,12/31/2017,354,324,30,0,0,0,0,0,0,333,0
OH,Portage,12/31/2017,281,248,33,0,0,0,0,0,0,227,0
OH,Preble,12/31/2017,364,300,63,1,0,0,0,1,0,247,0
OH,Scioto,12/31/2017,365,358,7,0,0,0,0,0,0,0,28
OH,Stark,12/31/2017,365,250,113,2,0,0,0,5,0,180,0
OH,Summit,12/31/2017,365,273,92,0,0,0,0,0,0,175,0
OH,Trumbull,12/31/2017,352,276,74,2,0,0,0,0,0,174,0
OH,Warren,12/31/2017,358,253,104,1,0,0,0,0,0,184,0
OH,Washington,12/31/2017,245,219,26,0,0,0,0,0,0,245,0
OH,Wood,12/31/2017,245,217,28,0,0,0,0,0,0,245,0
OK,Adair,12/31/2017,362,305,57,0,0,0,0,0,0,220,0
OK,Bryan,12/31/2017,294,262,32,0,0,0,0,0,0,294,0
OK,Caddo,12/31/2017,111,107,4,0,0,0,0,0,0,111,0
OK,Canadian,12/31/2017,362,307,54,1,0,0,0,0,14,348,0
OK,Carter,12/31/2017,310,265,45,0,0,0,0,0,0,0,0
OK,Cherokee,12/31/2017,280,261,19,0,0,0,0,0,0,280,0
OK,Choctaw,12/31/2017,271,257,14,0,0,0,0,0,0,271,0
OK,Cleveland,12/31/2017,362,280,80,2,0,0,0,0,0,248,0
OK,Comanche,12/31/2017,365,307,57,1,0,0,0,0,0,242,0
OK,Creek,12/31/2017,364,323,41,0,0,0,0,0,0,364,0
OK,Custer,12/31/2017,305,302,3,0,0,0,0,0,0,0,0
OK,Dewey,12/31/2017,358,289,67,2,0,0,0,0,0,315,0
OK,Garfield,12/31/2017,353,340,12,1,0,0,0,0,0,0,353
OK,Grady,12/31/2017,94,94,0,0,0,0,0,0,94,0,0
OK,Jefferson,12/31/2017,246,207,38,1,0,0,0,0,0,246,0
OK,Kay,12/31/2017,365,237,128,0,0,0,0,0,0,118,1
OK,Lincoln,12/31/2017,17,17,0,0,0,0,0,0,0,2,0
OK,Love,12/31/2017,270,203,59,7,1,0,0,0,0,270,0
OK,Mayes,12/31/2017,363,339,24,0,0,0,0,0,0,285,78
OK,McClain,12/31/2017,358,304,52,2,0,0,0,0,0,358,0
OK,Muskogee,12/31/2017,359,343,16,0,0,0,0,0,0,0,122
OK,Oklahoma,12/31/2017,365,244,115,6,0,0,0,0,18,226,0
OK,Osage,12/31/2017,358,316,41,1,0,0,0,0,0,358,0
OK,Ottawa,12/31/2017,365,255,110,0,0,0,0,0,0,150,0
OK,Pittsburg,12/31/2017,357,281,76,0,0,0,0,0,0,228,0
OK,Sequoyah,12/31/2017,358,326,32,0,0,0,0,0,43,243,0
OK,Tulsa,12/31/2017,365,198,166,1,0,0,0,0,1,178,0
OK,Washington,12/31/2017,365,269,94,2,0,0,0,0,0,237,0
OR,Baker,12/31/2017,365,308,51,3,3,0,0,0,0,0,0
OR,Benton,12/31/2017,357,319,36,2,0,0,0,0,0,0,0
OR,Clackamas,12/31/2017,216,185,19,9,2,1,0,0,0,127,0
OR,Columbia,12/31/2017,346,320,22,2,2,0,0,0,0,128,0
OR,Crook,12/31/2017,357,260,81,8,8,0,0,0,0,0,0
OR,Deschutes,12/31/2017,365,292,45,2,15,8,3,0,0,0,0
OR,Douglas,12/31/2017,359,303,49,4,3,0,0,0,0,0,0
